,PINCP
167819,False
167820,False
167821,False
167822,False
167823,False
167824,False
167825,False
167826,False
167827,False
167828,True
167829,True
167830,False
167831,False
167832,True
167833,False
167834,False
167835,True
167836,True
167837,True
167838,False
167839,False
167840,False
167841,False
167842,False
167843,False
167844,False
167845,False
167846,True
167847,False
167848,False
167849,False
167850,False
167851,False
167852,False
167853,True
167854,False
167855,False
167856,True
167857,False
167858,False
167859,False
167860,False
167861,True
167862,False
167863,True
167864,True
167865,False
167866,True
167867,True
167868,True
167869,False
167870,True
167871,False
167872,True
167873,False
167874,False
167875,False
167876,False
167877,False
167878,False
167879,False
167880,True
167881,True
167882,False
167883,True
167884,False
167885,False
167886,False
167887,False
167888,False
167889,True
167890,False
167891,False
167892,False
167893,False
167894,False
167895,False
167896,False
167897,False
167898,False
167899,True
167900,False
167901,False
167902,True
167903,False
167904,False
167905,True
167906,False
167907,True
167908,False
167909,False
167910,False
167911,False
167912,False
167913,False
167914,False
167915,True
167916,True
167917,True
167918,True
167919,False
167920,True
167921,True
167922,False
167923,True
167924,False
167925,True
167926,True
167927,True
167928,False
167929,False
167930,False
167931,True
167932,False
167933,False
167934,False
167935,True
167936,True
167937,True
167938,True
167939,False
167940,True
167941,False
167942,False
167943,False
167944,False
167945,False
167946,False
167947,False
167948,False
167949,False
167950,False
167951,False
167952,False
167953,False
167954,False
167955,False
167956,False
167957,True
167958,False
167959,False
167960,False
167961,False
167962,False
167963,False
167964,False
167965,False
167966,False
167967,True
167968,False
167969,False
167970,True
167971,True
167972,True
167973,False
167974,True
167975,False
167976,False
167977,False
167978,False
167979,True
167980,False
167981,False
167982,False
167983,False
167984,True
167985,False
167986,False
167987,False
167988,True
167989,False
167990,False
167991,False
167992,False
167993,False
167994,False
167995,False
167996,False
167997,False
167998,True
167999,True
168000,True
168001,False
168002,False
168003,False
168004,False
168005,False
168006,False
168007,False
168008,False
168009,True
168010,True
168011,False
168012,False
168013,True
168014,True
168015,False
168016,False
168017,True
168018,False
168019,False
168020,True
168021,False
168022,False
168023,True
168024,False
168025,False
168026,True
168027,True
168028,False
168029,False
168030,False
168031,False
168032,False
168033,False
168034,False
168035,False
168036,False
168037,False
168038,False
168039,True
168040,False
168041,True
168042,True
168043,False
168044,True
168045,False
168046,False
168047,False
168048,False
168049,False
168050,True
168051,False
168052,True
168053,True
168054,True
168055,True
168056,False
168057,False
168058,True
168059,False
168060,True
168061,False
168062,False
168063,True
168064,False
168065,False
168066,False
168067,False
168068,False
168069,False
168070,True
168071,True
168072,False
168073,False
168074,False
168075,True
168076,True
168077,True
168078,True
168079,True
168080,True
168081,False
168082,True
168083,True
168084,False
168085,False
168086,False
168087,False
168088,False
168089,False
168090,True
168091,False
168092,False
168093,False
168094,True
168095,True
168096,False
168097,False
168098,False
168099,False
168100,False
168101,False
168102,False
168103,False
168104,False
168105,False
168106,False
168107,True
168108,False
168109,False
168110,False
168111,False
168112,True
168113,False
168114,False
168115,False
168116,False
168117,True
168118,True
168119,True
168120,False
168121,False
168122,False
168123,False
168124,True
168125,False
168126,False
168127,False
168128,False
168129,True
168130,True
168131,False
168132,False
168133,False
168134,True
168135,True
168136,False
168137,False
168138,False
168139,False
168140,False
168141,True
168142,False
168143,False
168144,False
168145,True
168146,True
168147,False
168148,True
168149,False
168150,True
168151,True
168152,True
168153,True
168154,False
168155,False
168156,False
168157,False
168158,False
168159,True
168160,False
168161,True
168162,True
168163,True
168164,False
168165,False
168166,False
168167,True
168168,False
168169,False
168170,False
168171,False
168172,False
168173,False
168174,False
168175,False
168176,True
168177,False
168178,False
168179,True
168180,False
168181,False
168182,False
168183,False
168184,False
168185,False
168186,False
168187,True
168188,True
168189,False
168190,False
168191,True
168192,True
168193,False
168194,True
168195,False
168196,True
168197,True
168198,False
168199,True
168200,False
168201,False
168202,False
168203,False
168204,False
168205,False
168206,True
168207,False
168208,True
168209,False
168210,False
168211,True
168212,False
168213,False
168214,False
168215,True
168216,True
168217,False
168218,False
168219,False
168220,True
168221,False
168222,False
168223,False
168224,True
168225,False
168226,False
168227,False
168228,False
168229,False
168230,True
168231,True
168232,True
168233,True
168234,False
168235,True
168236,False
168237,True
168238,False
168239,True
168240,False
168241,False
168242,False
168243,False
168244,False
168245,False
168246,True
168247,True
168248,True
168249,False
168250,True
168251,True
168252,False
168253,False
168254,False
168255,True
168256,False
168257,False
168258,True
168259,False
168260,False
168261,False
168262,False
168263,True
168264,False
168265,True
168266,False
168267,False
168268,True
168269,True
168270,True
168271,False
168272,False
168273,True
168274,False
168275,True
168276,False
168277,True
168278,True
168279,True
168280,False
168281,False
168282,False
168283,True
168284,True
168285,False
168286,False
168287,True
168288,False
168289,True
168290,False
168291,False
168292,True
168293,True
168294,True
168295,True
168296,True
168297,False
168298,False
168299,False
168300,True
168301,True
168302,False
168303,True
168304,True
168305,False
168306,False
168307,False
168308,False
168309,True
168310,False
168311,True
168312,True
168313,True
168314,False
168315,False
168316,True
168317,True
168318,True
168319,False
168320,False
168321,False
168322,False
168323,True
168324,False
168325,True
168326,False
168327,True
168328,False
168329,False
168330,False
168331,False
168332,True
168333,False
168334,False
168335,True
168336,False
168337,False
168338,False
168339,False
168340,False
168341,False
168342,False
168343,True
168344,False
168345,True
168346,True
168347,False
168348,False
168349,False
168350,True
168351,True
168352,True
168353,False
168354,True
168355,True
168356,False
168357,True
168358,True
168359,False
168360,False
168361,False
168362,False
168363,False
168364,False
168365,False
168366,True
168367,False
168368,False
168369,True
168370,True
168371,False
168372,False
168373,False
168374,False
168375,True
168376,True
168377,False
168378,True
168379,True
168380,False
168381,False
168382,True
168383,False
168384,False
168385,False
168386,True
168387,False
168388,False
168389,True
168390,True
168391,False
168392,False
168393,True
168394,False
168395,True
168396,False
168397,False
168398,True
168399,True
168400,False
168401,True
168402,False
168403,True
168404,True
168405,True
168406,False
168407,True
168408,True
168409,False
168410,False
168411,False
168412,False
168413,False
168414,True
168415,False
168416,True
168417,False
168418,True
168419,False
168420,False
168421,True
168422,False
168423,True
168424,True
168425,False
168426,True
168427,False
168428,False
168429,False
168430,True
168431,False
168432,True
168433,False
168434,False
168435,False
168436,False
168437,True
168438,False
168439,False
168440,False
168441,False
168442,False
168443,False
168444,True
168445,False
168446,False
168447,True
168448,True
168449,False
168450,False
168451,False
168452,True
168453,False
168454,True
168455,True
168456,False
168457,False
168458,False
168459,False
168460,False
168461,True
168462,True
168463,False
168464,True
168465,False
168466,False
168467,False
168468,False
168469,False
168470,False
168471,False
168472,False
168473,False
168474,True
168475,True
168476,True
168477,False
168478,False
168479,True
168480,False
168481,True
168482,False
168483,True
168484,False
168485,False
168486,True
168487,False
168488,False
168489,False
168490,False
168491,False
168492,True
168493,False
168494,True
168495,False
168496,False
168497,False
168498,True
168499,False
168500,False
168501,False
168502,False
168503,False
168504,False
168505,False
168506,True
168507,True
168508,False
168509,False
168510,False
168511,True
168512,False
168513,True
168514,False
168515,True
168516,True
168517,False
168518,True
168519,False
168520,True
168521,False
168522,False
168523,True
168524,False
168525,True
168526,True
168527,False
168528,False
168529,False
168530,True
168531,True
168532,False
168533,False
168534,False
168535,False
168536,False
168537,False
168538,False
168539,False
168540,True
168541,True
168542,False
168543,False
168544,True
168545,False
168546,True
168547,True
168548,True
168549,True
168550,False
168551,True
168552,False
168553,False
168554,False
168555,False
168556,True
168557,False
168558,False
168559,True
168560,False
168561,False
168562,True
168563,False
168564,True
168565,True
168566,True
168567,True
168568,False
168569,True
168570,True
168571,True
168572,True
168573,False
168574,False
168575,True
168576,True
168577,True
168578,False
168579,False
